ed,candidacy_id,name,first_choice,final_round,is_major
23074,6,Raja Michael Flores,0,0,False
23074,7,Skiboky Stora,0,0,False
23074,8,Stacey H. Prussman,0,0,False
23074,9,William A. Pepitone,0,0,True
23075,1,Catherine Rojas,0,0,True
23075,2,Curtis A. Sliwa,0,0,True
23075,3,Eric L. Adams,0,0,True
23075,4,Fernando Mateo,0,0,False
23075,5,Quanda S. Francis,0,0,False
23075,6,Raja Michael Flores,0,0,False
23075,7,Skiboky Stora,0,0,False
23075,8,Stacey H. Prussman,0,0,False
23075,9,William A. Pepitone,0,0,True
23076,1,Catherine Rojas,0,0,True
23076,2,Curtis A. Sliwa,0,0,True
23076,3,Eric L. Adams,0,0,True
23076,4,Fernando Mateo,0,0,False
23076,5,Quanda S. Francis,0,0,False
23076,6,Raja Michael Flores,0,0,False
23076,7,Skiboky Stora,0,0,False
23076,8,Stacey H. Prussman,0,0,False
23076,9,William A. Pepitone,0,0,True
23083,1,Catherine Rojas,0,0,True
23083,2,Curtis A. Sliwa,0,0,True
23083,3,Eric L. Adams,0,0,True
23083,4,Fernando Mateo,0,0,False
23083,5,Quanda S. Francis,0,0,False
23083,6,Raja Michael Flores,0,0,False
23083,7,Skiboky Stora,0,0,False
23083,8,Stacey H. Prussman,0,0,False
23083,9,William A. Pepitone,0,0,True
23084,1,Catherine Rojas,1,1,True
23084,2,Curtis A. Sliwa,121,121,True
23084,3,Eric L. Adams,77,77,True
23084,4,Fernando Mateo,0,0,False
23084,5,Quanda S. Francis,1,1,False
23084,6,Raja Michael Flores,0,0,False
23084,7,Skiboky Stora,0,0,False
23084,8,Stacey H. Prussman,0,0,False
23084,9,William A. Pepitone,2,2,True
