ed,candidacy_id,name,first_choice,final_round,is_major
77042,2,Curtis A. Sliwa,21,21,True
77042,3,Eric L. Adams,5,5,False
77042,4,Irene Estrada,3,3,False
77042,5,Jim Walden,1,1,False
77042,6,Joseph Hernandez,2,2,False
77042,7,Zohran Kwame Mamdani,216,216,True
77043,1,Andrew M. Cuomo,97,97,True
77043,2,Curtis A. Sliwa,10,10,True
77043,3,Eric L. Adams,2,2,False
77043,4,Irene Estrada,0,0,False
77043,5,Jim Walden,0,0,False
77043,6,Joseph Hernandez,0,0,False
77043,7,Zohran Kwame Mamdani,144,144,True
77044,1,Andrew M. Cuomo,131,131,True
77044,2,Curtis A. Sliwa,17,17,True
77044,3,Eric L. Adams,0,0,False
77044,4,Irene Estrada,2,2,False
77044,5,Jim Walden,1,1,False
77044,6,Joseph Hernandez,0,0,False
77044,7,Zohran Kwame Mamdani,219,219,True
77045,1,Andrew M. Cuomo,55,55,True
77045,2,Curtis A. Sliwa,6,6,True
77045,3,Eric L. Adams,0,0,False
77045,4,Irene Estrada,1,1,False
77045,5,Jim Walden,0,0,False
77045,6,Joseph Hernandez,0,0,False
77045,7,Zohran Kwame Mamdani,56,56,True
77046,1,Andrew M. Cuomo,183,183,True
77046,2,Curtis A. Sliwa,18,18,True
77046,3,Eric L. Adams,2,2,False
77046,4,Irene Estrada,2,2,False
77046,5,Jim Walden,1,1,False
77046,6,Joseph Hernandez,0,0,False
77046,7,Zohran Kwame Mamdani,273,273,True
77047,1,Andrew M. Cuomo,167,167,True
77047,2,Curtis A. Sliwa,23,23,True
77047,3,Eric L. Adams,1,1,False
77047,4,Irene Estrada,0,0,False
77047,5,Jim Walden,0,0,False
77047,6,Joseph Hernandez,0,0,False
77047,7,Zohran Kwame Mamdani,292,292,True
77048,1,Andrew M. Cuomo,112,112,True
77048,2,Curtis A. Sliwa,8,8,True
77048,3,Eric L. Adams,0,0,False
77048,4,Irene Estrada,0,0,False
77048,5,Jim Walden,1,1,False
77048,6,Joseph Hernandez,1,1,False
77048,7,Zohran Kwame Mamdani,156,156,True
77049,1,Andrew M. Cuomo,150,150,True
77049,2,Curtis A. Sliwa,19,19,True
77049,3,Eric L. Adams,3,3,False
77049,4,Irene Estrada,3,3,False
77049,5,Jim Walden,1,1,False
77049,6,Joseph Hernandez,0,0,False
77049,7,Zohran Kwame Mamdani,323,323,True
77050,1,Andrew M. Cuomo,139,139,True
77050,2,Curtis A. Sliwa,13,13,True
77050,3,Eric L. Adams,6,6,False
77050,4,Irene Estrada,1,1,False
77050,5,Jim Walden,1,1,False
77050,6,Joseph Hernandez,0,0,False
77050,7,Zohran Kwame Mamdani,269,269,True
77051,1,Andrew M. Cuomo,79,79,True
77051,2,Curtis A. Sliwa,11,11,True
77051,3,Eric L. Adams,0,0,False
77051,4,Irene Estrada,0,0,False
77051,5,Jim Walden,0,0,False
77051,6,Joseph Hernandez,0,0,False
77051,7,Zohran Kwame Mamdani,191,191,True
77052,1,Andrew M. Cuomo,137,137,True
77052,2,Curtis A. Sliwa,15,15,True
77052,3,Eric L. Adams,3,3,False
77052,4,Irene Estrada,1,1,False
77052,5,Jim Walden,0,0,False
77052,6,Joseph Hernandez,0,0,False
77052,7,Zohran Kwame Mamdani,249,249,True
77053,1,Andrew M. Cuomo,109,109,True
77053,2,Curtis A. Sliwa,9,9,True
77053,3,Eric L. Adams,2,2,False
77053,4,Irene Estrada,1,1,False
77053,5,Jim Walden,0,0,False
77053,6,Joseph Hernandez,1,1,False
77053,7,Zohran Kwame Mamdani,257,257,True
77054,1,Andrew M. Cuomo,0,0,True
77054,2,Curtis A. Sliwa,0,0,True
77054,3,Eric L. Adams,0,0,False
77054,4,Irene Estrada,0,0,False
77054,5,Jim Walden,0,0,False
77054,6,Joseph Hernandez,0,0,False
77054,7,Zohran Kwame Mamdani,0,0,True
77057,1,Andrew M. Cuomo,0,0,True
77057,2,Curtis A. Sliwa,0,0,True
77057,3,Eric L. Adams,0,0,False
77057,4,Irene Estrada,0,0,False
77057,5,Jim Walden,0,0,False
77057,6,Joseph Hernandez,0,0,False
77057,7,Zohran Kwame Mamdani,0,0,True
77058,1,Andrew M. Cuomo,0,0,True
77058,2,Curtis A. Sliwa,0,0,True
77058,3,Eric L. Adams,0,0,False
77058,4,Irene Estrada,0,0,False
77058,5,Jim Walden,0,0,False
77058,6,Joseph Hernandez,0,0,False
77058,7,Zohran Kwame Mamdani,0,0,True
78001,1,Andrew M. Cuomo,128,128,True
78001,2,Curtis A. Sliwa,24,24,True
78001,3,Eric L. Adams,3,3,False
78001,4,Irene Estrada,0,0,False
78001,5,Jim Walden,0,0,False
78001,6,Joseph Hernandez,0,0,False
78001,7,Zohran Kwame Mamdani,170,170,True
78002,1,Andrew M. Cuomo,161,161,True
78002,2,Curtis A. Sliwa,15,15,True
78002,3,Eric L. Adams,3,3,False
78002,4,Irene Estrada,0,0,False
78002,5,Jim Walden,0,0,False
78002,6,Joseph Hernandez,1,1,False
78002,7,Zohran Kwame Mamdani,254,254,True
78003,1,Andrew M. Cuomo,154,154,True
78003,2,Curtis A. Sliwa,18,18,True
78003,3,Eric L. Adams,2,2,False
78003,4,Irene Estrada,1,1,False
78003,5,Jim Walden,0,0,False
78003,6,Joseph Hernandez,1,1,False
78003,7,Zohran Kwame Mamdani,151,151,True
78004,1,Andrew M. Cuomo,134,134,True
78004,2,Curtis A. Sliwa,16,16,True
78004,3,Eric L. Adams,5,5,False
78004,4,Irene Estrada,0,0,False
78004,5,Jim Walden,0,0,False
78004,6,Joseph Hernandez,1,1,False
78004,7,Zohran Kwame Mamdani,139,139,True
78005,1,Andrew M. Cuomo,88,88,True
78005,2,Curtis A. Sliwa,23,23,True
78005,3,Eric L. Adams,0,0,False
78005,4,Irene Estrada,0,0,False
78005,5,Jim Walden,0,0,False
78005,6,Joseph Hernandez,1,1,False
78005,7,Zohran Kwame Mamdani,123,123,True
78006,1,Andrew M. Cuomo,96,96,True
78006,2,Curtis A. Sliwa,24,24,True
78006,3,Eric L. Adams,4,4,False
78006,4,Irene Estrada,1,1,False
78006,5,Jim Walden,0,0,False
78006,6,Joseph Hernandez,0,0,False
78006,7,Zohran Kwame Mamdani,132,132,True
78007,1,Andrew M. Cuomo,139,139,True
78007,2,Curtis A. Sliwa,25,25,True
78007,3,Eric L. Adams,2,2,False
78007,4,Irene Estrada,0,0,False
78007,5,Jim Walden,0,0,False
78007,6,Joseph Hernandez,0,0,False
78007,7,Zohran Kwame Mamdani,180,180,True
78008,1,Andrew M. Cuomo,74,74,True
78008,2,Curtis A. Sliwa,31,31,True
78008,3,Eric L. Adams,2,2,False
78008,4,Irene Estrada,2,2,False
78008,5,Jim Walden,0,0,False
78008,6,Joseph Hernandez,0,0,False
78008,7,Zohran Kwame Mamdani,178,178,True
78009,1,Andrew M. Cuomo,63,63,True
78009,2,Curtis A. Sliwa,14,14,True
78009,3,Eric L. Adams,3,3,False
78009,4,Irene Estrada,0,0,False
78009,5,Jim Walden,0,0,False
78009,6,Joseph Hernandez,0,0,False
78009,7,Zohran Kwame Mamdani,220,220,True
78010,1,Andrew M. Cuomo,158,158,True
78010,2,Curtis A. Sliwa,17,17,True
78010,3,Eric L. Adams,5,5,False
78010,4,Irene Estrada,1,1,False
78010,5,Jim Walden,0,0,False
78010,6,Joseph Hernandez,0,0,False
78010,7,Zohran Kwame Mamdani,240,240,True
78011,1,Andrew M. Cuomo,68,68,True
78011,2,Curtis A. Sliwa,21,21,True
78011,3,Eric L. Adams,1,1,False
78011,4,Irene Estrada,1,1,False
78011,5,Jim Walden,0,0,False
78011,6,Joseph Hernandez,0,0,False
78011,7,Zohran Kwame Mamdani,252,252,True
78012,1,Andrew M. Cuomo,115,115,True
78012,2,Curtis A. Sliwa,13,13,True
78012,3,Eric L. Adams,0,0,False
78012,4,Irene Estrada,1,1,False
78012,5,Jim Walden,0,0,False
78012,6,Joseph Hernandez,1,1,False
78012,7,Zohran Kwame Mamdani,137,137,True
78013,1,Andrew M. Cuomo,139,139,True
78013,2,Curtis A. Sliwa,16,16,True
78013,3,Eric L. Adams,2,2,False
78013,4,Irene Estrada,0,0,False
78013,5,Jim Walden,0,0,False
78013,6,Joseph Hernandez,1,1,False
78013,7,Zohran Kwame Mamdani,115,115,True
78014,1,Andrew M. Cuomo,128,128,True
78014,2,Curtis A. Sliwa,12,12,True
78014,3,Eric L. Adams,4,4,False
78014,4,Irene Estrada,0,0,False
78014,5,Jim Walden,2,2,False
78014,6,Joseph Hernandez,0,0,False
78014,7,Zohran Kwame Mamdani,172,172,True
78015,1,Andrew M. Cuomo,18,18,True
78015,2,Curtis A. Sliwa,3,3,True
78015,3,Eric L. Adams,0,0,False
78015,4,Irene Estrada,0,0,False
78015,5,Jim Walden,0,0,False
78015,6,Joseph Hernandez,0,0,False
78015,7,Zohran Kwame Mamdani,34,34,True
78016,1,Andrew M. Cuomo,109,109,True
78016,2,Curtis A. Sliwa,9,9,True
78016,3,Eric L. Adams,2,2,False
78016,4,Irene Estrada,1,1,False
78016,5,Jim Walden,0,0,False
78016,6,Joseph Hernandez,0,0,False
78016,7,Zohran Kwame Mamdani,97,97,True
78017,1,Andrew M. Cuomo,154,154,True
78017,2,Curtis A. Sliwa,23,23,True
78017,3,Eric L. Adams,0,0,False
78017,4,Irene Estrada,2,2,False
78017,5,Jim Walden,0,0,False
78017,6,Joseph Hernandez,0,0,False
78017,7,Zohran Kwame Mamdani,168,168,True
78018,1,Andrew M. Cuomo,144,144,True
78018,2,Curtis A. Sliwa,22,22,True
78018,3,Eric L. Adams,2,2,False
78018,4,Irene Estrada,0,0,False
78018,5,Jim Walden,0,0,False
78018,6,Joseph Hernandez,1,1,False
78018,7,Zohran Kwame Mamdani,197,197,True
78019,1,Andrew M. Cuomo,129,129,True
78019,2,Curtis A. Sliwa,14,14,True
78019,3,Eric L. Adams,1,1,False
78019,4,Irene Estrada,2,2,False
78019,5,Jim Walden,0,0,False
78019,6,Joseph Hernandez,1,1,False
78019,7,Zohran Kwame Mamdani,170,170,True
78020,1,Andrew M. Cuomo,167,167,True
78020,2,Curtis A. Sliwa,19,19,True
78020,3,Eric L. Adams,4,4,False
78020,4,Irene Estrada,0,0,False
78020,5,Jim Walden,1,1,False
78020,6,Joseph Hernandez,0,0,False
78020,7,Zohran Kwame Mamdani,240,240,True
78021,1,Andrew M. Cuomo,103,103,True
78021,2,Curtis A. Sliwa,13,13,True
78021,3,Eric L. Adams,0,0,False
78021,4,Irene Estrada,0,0,False
78021,5,Jim Walden,0,0,False
78021,6,Joseph Hernandez,0,0,False
78021,7,Zohran Kwame Mamdani,167,167,True
78022,1,Andrew M. Cuomo,141,141,True
78022,2,Curtis A. Sliwa,24,24,True
78022,3,Eric L. Adams,2,2,False
78022,4,Irene Estrada,0,0,False
78022,5,Jim Walden,0,0,False
78022,6,Joseph Hernandez,0,0,False
78022,7,Zohran Kwame Mamdani,224,224,True
78023,1,Andrew M. Cuomo,141,141,True
78023,2,Curtis A. Sliwa,31,31,True
78023,3,Eric L. Adams,3,3,False
78023,4,Irene Estrada,0,0,False
78023,5,Jim Walden,1,1,False
78023,6,Joseph Hernandez,0,0,False
78023,7,Zohran Kwame Mamdani,250,250,True
78024,1,Andrew M. Cuomo,21,21,True
78024,2,Curtis A. Sliwa,1,1,True
78024,3,Eric L. Adams,0,0,False
78024,4,Irene Estrada,0,0,False
78024,5,Jim Walden,0,0,False
78024,6,Joseph Hernandez,0,0,False
78024,7,Zohran Kwame Mamdani,23,23,True
78025,1,Andrew M. Cuomo,168,168,True
78025,2,Curtis A. Sliwa,32,32,True
78025,3,Eric L. Adams,2,2,False
78025,4,Irene Estrada,0,0,False
78025,5,Jim Walden,0,0,False
78025,6,Joseph Hernandez,0,0,False
78025,7,Zohran Kwame Mamdani,223,223,True
78026,1,Andrew M. Cuomo,116,116,True
78026,2,Curtis A. Sliwa,18,18,True
78026,3,Eric L. Adams,0,0,False
78026,4,Irene Estrada,1,1,False
78026,5,Jim Walden,0,0,False
78026,6,Joseph Hernandez,1,1,False
78026,7,Zohran Kwame Mamdani,157,157,True
78027,1,Andrew M. Cuomo,180,180,True
78027,2,Curtis A. Sliwa,34,34,True
78027,3,Eric L. Adams,3,3,False
78027,4,Irene Estrada,0,0,False
78027,5,Jim Walden,0,0,False
78027,6,Joseph Hernandez,0,0,False
78027,7,Zohran Kwame Mamdani,235,235,True
78028,1,Andrew M. Cuomo,211,211,True
78028,2,Curtis A. Sliwa,43,43,True
78028,3,Eric L. Adams,4,4,False
78028,4,Irene Estrada,3,3,False
78028,5,Jim Walden,1,1,False
78028,6,Joseph Hernandez,2,2,False
78028,7,Zohran Kwame Mamdani,353,353,True
78029,1,Andrew M. Cuomo,113,113,True
78029,2,Curtis A. Sliwa,25,25,True
78029,3,Eric L. Adams,0,0,False
78029,4,Irene Estrada,2,2,False
78029,5,Jim Walden,1,1,False
78029,6,Joseph Hernandez,0,0,False
78029,7,Zohran Kwame Mamdani,158,158,True
78030,1,Andrew M. Cuomo,142,142,True
78030,2,Curtis A. Sliwa,32,32,True
78030,3,Eric L. Adams,1,1,False
78030,4,Irene Estrada,1,1,False
78030,5,Jim Walden,0,0,False
78030,6,Joseph Hernandez,0,0,False
78030,7,Zohran Kwame Mamdani,276,276,True
78031,1,Andrew M. Cuomo,89,89,True
78031,2,Curtis A. Sliwa,11,11,True
78031,3,Eric L. Adams,1,1,False
78031,4,Irene Estrada,1,1,False
78031,5,Jim Walden,0,0,False
78031,6,Joseph Hernandez,0,0,False
78031,7,Zohran Kwame Mamdani,111,111,True
78032,1,Andrew M. Cuomo,296,296,True
78032,2,Curtis A. Sliwa,31,31,True
78032,3,Eric L. Adams,5,5,False
78032,4,Irene Estrada,1,1,False
78032,5,Jim Walden,1,1,False
78032,6,Joseph Hernandez,0,0,False
78032,7,Zohran Kwame Mamdani,404,404,True
78033,1,Andrew M. Cuomo,142,142,True
78033,2,Curtis A. Sliwa,18,18,True
78033,3,Eric L. Adams,1,1,False
78033,4,Irene Estrada,0,0,False
78033,5,Jim Walden,0,0,False
78033,6,Joseph Hernandez,0,0,False
78033,7,Zohran Kwame Mamdani,177,177,True
78034,1,Andrew M. Cuomo,144,144,True
78034,2,Curtis A. Sliwa,12,12,True
78034,3,Eric L. Adams,2,2,False
78034,4,Irene Estrada,0,0,False
78034,5,Jim Walden,0,0,False
78034,6,Joseph Hernandez,0,0,False
78034,7,Zohran Kwame Mamdani,201,201,True
78035,1,Andrew M. Cuomo,129,129,True
78035,2,Curtis A. Sliwa,19,19,True
78035,3,Eric L. Adams,2,2,False
78035,4,Irene Estrada,0,0,False
78035,5,Jim Walden,1,1,False
78035,6,Joseph Hernandez,0,0,False
78035,7,Zohran Kwame Mamdani,190,190,True
78036,1,Andrew M. Cuomo,120,120,True
78036,2,Curtis A. Sliwa,12,12,True
78036,3,Eric L. Adams,0,0,False
78036,4,Irene Estrada,1,1,False
78036,5,Jim Walden,0,0,False
78036,6,Joseph Hernandez,0,0,False
78036,7,Zohran Kwame Mamdani,111,111,True
78037,1,Andrew M. Cuomo,180,180,True
78037,2,Curtis A. Sliwa,38,38,True
78037,3,Eric L. Adams,1,1,False
78037,4,Irene Estrada,3,3,False
78037,5,Jim Walden,0,0,False
78037,6,Joseph Hernandez,0,0,False
78037,7,Zohran Kwame Mamdani,179,179,True
78038,1,Andrew M. Cuomo,74,74,True
78038,2,Curtis A. Sliwa,11,11,True
78038,3,Eric L. Adams,0,0,False
78038,4,Irene Estrada,0,0,False
78038,5,Jim Walden,0,0,False
78038,6,Joseph Hernandez,0,0,False
78038,7,Zohran Kwame Mamdani,146,146,True
78039,1,Andrew M. Cuomo,134,134,True
78039,2,Curtis A. Sliwa,13,13,True
78039,3,Eric L. Adams,6,6,False
78039,4,Irene Estrada,0,0,False
78039,5,Jim Walden,0,0,False
78039,6,Joseph Hernandez,0,0,False
78039,7,Zohran Kwame Mamdani,184,184,True
78040,1,Andrew M. Cuomo,122,122,True
78040,2,Curtis A. Sliwa,20,20,True
78040,3,Eric L. Adams,2,2,False
78040,4,Irene Estrada,1,1,False
78040,5,Jim Walden,0,0,False
78040,6,Joseph Hernandez,0,0,False
78040,7,Zohran Kwame Mamdani,148,148,True
78041,1,Andrew M. Cuomo,160,160,True
78041,2,Curtis A. Sliwa,15,15,True
78041,3,Eric L. Adams,1,1,False
78041,4,Irene Estrada,1,1,False
78041,5,Jim Walden,0,0,False
78041,6,Joseph Hernandez,0,0,False
78041,7,Zohran Kwame Mamdani,161,161,True
78042,1,Andrew M. Cuomo,159,159,True
78042,2,Curtis A. Sliwa,15,15,True
78042,3,Eric L. Adams,3,3,False
78042,4,Irene Estrada,1,1,False
78042,5,Jim Walden,0,0,False
78042,6,Joseph Hernandez,2,2,False
78042,7,Zohran Kwame Mamdani,199,199,True
78043,1,Andrew M. Cuomo,154,154,True
78043,2,Curtis A. Sliwa,32,32,True
78043,3,Eric L. Adams,1,1,False
78043,4,Irene Estrada,0,0,False
78043,5,Jim Walden,1,1,False
78043,6,Joseph Hernandez,0,0,False
78043,7,Zohran Kwame Mamdani,234,234,True
78044,1,Andrew M. Cuomo,200,200,True
78044,2,Curtis A. Sliwa,25,25,True
78044,3,Eric L. Adams,5,5,False
78044,4,Irene Estrada,1,1,False
78044,5,Jim Walden,0,0,False
78044,6,Joseph Hernandez,1,1,False
78044,7,Zohran Kwame Mamdani,238,238,True
78045,1,Andrew M. Cuomo,138,138,True
78045,2,Curtis A. Sliwa,30,30,True
78045,3,Eric L. Adams,7,7,False
78045,4,Irene Estrada,2,2,False
78045,5,Jim Walden,0,0,False
78045,6,Joseph Hernandez,1,1,False
78045,7,Zohran Kwame Mamdani,200,200,True
78046,1,Andrew M. Cuomo,98,98,True
78046,2,Curtis A. Sliwa,15,15,True
78046,3,Eric L. Adams,0,0,False
78046,4,Irene Estrada,0,0,False
78046,5,Jim Walden,0,0,False
78046,6,Joseph Hernandez,1,1,False
78046,7,Zohran Kwame Mamdani,169,169,True
78047,1,Andrew M. Cuomo,139,139,True
78047,2,Curtis A. Sliwa,13,13,True
78047,3,Eric L. Adams,2,2,False
78047,4,Irene Estrada,0,0,False
78047,5,Jim Walden,0,0,False
78047,6,Joseph Hernandez,0,0,False
78047,7,Zohran Kwame Mamdani,141,141,True
78048,1,Andrew M. Cuomo,0,0,True
78048,2,Curtis A. Sliwa,0,0,True
78048,3,Eric L. Adams,0,0,False
78048,4,Irene Estrada,0,0,False
78048,5,Jim Walden,0,0,False
78048,6,Joseph Hernandez,0,0,False
78048,7,Zohran Kwame Mamdani,0,0,True
78049,1,Andrew M. Cuomo,168,168,True
78049,2,Curtis A. Sliwa,24,24,True
78049,3,Eric L. Adams,1,1,False
78049,4,Irene Estrada,1,1,False
78049,5,Jim Walden,0,0,False
78049,6,Joseph Hernandez,0,0,False
78049,7,Zohran Kwame Mamdani,226,226,True
78050,1,Andrew M. Cuomo,0,0,True
78050,2,Curtis A. Sliwa,0,0,True
78050,3,Eric L. Adams,0,0,False
78050,4,Irene Estrada,0,0,False
78050,5,Jim Walden,0,0,False
78050,6,Joseph Hernandez,0,0,False
78050,7,Zohran Kwame Mamdani,0,0,True
78051,1,Andrew M. Cuomo,0,0,True
78051,2,Curtis A. Sliwa,0,0,True
78051,3,Eric L. Adams,0,0,False
78051,4,Irene Estrada,0,0,False
78051,5,Jim Walden,0,0,False
78051,6,Joseph Hernandez,0,0,False
78051,7,Zohran Kwame Mamdani,0,0,True
79001,1,Andrew M. Cuomo,157,157,True
79001,2,Curtis A. Sliwa,18,18,True
79001,3,Eric L. Adams,5,5,False
79001,4,Irene Estrada,0,0,False
79001,5,Jim Walden,0,0,False
79001,6,Joseph Hernandez,0,0,False
79001,7,Zohran Kwame Mamdani,198,198,True
79002,1,Andrew M. Cuomo,18,18,True
79002,2,Curtis A. Sliwa,3,3,True
79002,3,Eric L. Adams,1,1,False
79002,4,Irene Estrada,0,0,False
79002,5,Jim Walden,0,0,False
79002,6,Joseph Hernandez,0,0,False
79002,7,Zohran Kwame Mamdani,27,27,True
79003,1,Andrew M. Cuomo,119,119,True
79003,2,Curtis A. Sliwa,14,14,True
79003,3,Eric L. Adams,0,0,False
79003,4,Irene Estrada,0,0,False
79003,5,Jim Walden,0,0,False
79003,6,Joseph Hernandez,0,0,False
79003,7,Zohran Kwame Mamdani,188,188,True
79004,1,Andrew M. Cuomo,86,86,True
79004,2,Curtis A. Sliwa,13,13,True
79004,3,Eric L. Adams,0,0,False
79004,4,Irene Estrada,0,0,False
79004,5,Jim Walden,0,0,False
79004,6,Joseph Hernandez,1,1,False
79004,7,Zohran Kwame Mamdani,110,110,True
79005,1,Andrew M. Cuomo,70,70,True
79005,2,Curtis A. Sliwa,7,7,True
79005,3,Eric L. Adams,4,4,False
79005,4,Irene Estrada,0,0,False
79005,5,Jim Walden,0,0,False
79005,6,Joseph Hernandez,1,1,False
79005,7,Zohran Kwame Mamdani,118,118,True
79006,1,Andrew M. Cuomo,84,84,True
79006,2,Curtis A. Sliwa,8,8,True
79006,3,Eric L. Adams,0,0,False
79006,4,Irene Estrada,1,1,False
79006,5,Jim Walden,0,0,False
79006,6,Joseph Hernandez,0,0,False
79006,7,Zohran Kwame Mamdani,108,108,True
79007,1,Andrew M. Cuomo,62,62,True
79007,2,Curtis A. Sliwa,13,13,True
79007,3,Eric L. Adams,1,1,False
79007,4,Irene Estrada,0,0,False
79007,5,Jim Walden,0,0,False
79007,6,Joseph Hernandez,0,0,False
79007,7,Zohran Kwame Mamdani,128,128,True
79008,1,Andrew M. Cuomo,86,86,True
79008,2,Curtis A. Sliwa,5,5,True
79008,3,Eric L. Adams,4,4,False
79008,4,Irene Estrada,0,0,False
79008,5,Jim Walden,0,0,False
79008,6,Joseph Hernandez,0,0,False
79008,7,Zohran Kwame Mamdani,123,123,True
79009,1,Andrew M. Cuomo,59,59,True
79009,2,Curtis A. Sliwa,4,4,True
79009,3,Eric L. Adams,1,1,False
79009,4,Irene Estrada,0,0,False
79009,5,Jim Walden,1,1,False
79009,6,Joseph Hernandez,0,0,False
79009,7,Zohran Kwame Mamdani,52,52,True
79010,1,Andrew M. Cuomo,115,115,True
79010,2,Curtis A. Sliwa,5,5,True
79010,3,Eric L. Adams,1,1,False
79010,4,Irene Estrada,0,0,False
79010,5,Jim Walden,1,1,False
79010,6,Joseph Hernandez,0,0,False
79010,7,Zohran Kwame Mamdani,183,183,True
79011,1,Andrew M. Cuomo,107,107,True
79011,2,Curtis A. Sliwa,7,7,True
79011,3,Eric L. Adams,0,0,False
79011,4,Irene Estrada,3,3,False
79011,5,Jim Walden,0,0,False
79011,6,Joseph Hernandez,1,1,False
79011,7,Zohran Kwame Mamdani,210,210,True
79012,1,Andrew M. Cuomo,114,114,True
79012,2,Curtis A. Sliwa,8,8,True
79012,3,Eric L. Adams,2,2,False
79012,4,Irene Estrada,0,0,False
79012,5,Jim Walden,0,0,False
79012,6,Joseph Hernandez,0,0,False
79012,7,Zohran Kwame Mamdani,217,217,True
79013,1,Andrew M. Cuomo,100,100,True
79013,2,Curtis A. Sliwa,6,6,True
79013,3,Eric L. Adams,3,3,False
79013,4,Irene Estrada,1,1,False
79013,5,Jim Walden,0,0,False
79013,6,Joseph Hernandez,0,0,False
79013,7,Zohran Kwame Mamdani,182,182,True
79014,1,Andrew M. Cuomo,140,140,True
79014,2,Curtis A. Sliwa,8,8,True
79014,3,Eric L. Adams,3,3,False
79014,4,Irene Estrada,2,2,False
79014,5,Jim Walden,0,0,False
79014,6,Joseph Hernandez,0,0,False
79014,7,Zohran Kwame Mamdani,159,159,True
79015,1,Andrew M. Cuomo,137,137,True
79015,2,Curtis A. Sliwa,13,13,True
79015,3,Eric L. Adams,3,3,False
79015,4,Irene Estrada,0,0,False
79015,5,Jim Walden,0,0,False
79015,6,Joseph Hernandez,0,0,False
79015,7,Zohran Kwame Mamdani,257,257,True
79016,1,Andrew M. Cuomo,70,70,True
79016,2,Curtis A. Sliwa,19,19,True
79016,3,Eric L. Adams,0,0,False
79016,4,Irene Estrada,0,0,False
79016,5,Jim Walden,0,0,False
79016,6,Joseph Hernandez,0,0,False
79016,7,Zohran Kwame Mamdani,102,102,True
79017,1,Andrew M. Cuomo,120,120,True
79017,2,Curtis A. Sliwa,6,6,True
79017,3,Eric L. Adams,3,3,False
79017,4,Irene Estrada,2,2,False
79017,5,Jim Walden,0,0,False
79017,6,Joseph Hernandez,0,0,False
79017,7,Zohran Kwame Mamdani,179,179,True
79018,1,Andrew M. Cuomo,97,97,True
79018,2,Curtis A. Sliwa,8,8,True
79018,3,Eric L. Adams,1,1,False
79018,4,Irene Estrada,0,0,False
79018,5,Jim Walden,0,0,False
79018,6,Joseph Hernandez,0,0,False
79018,7,Zohran Kwame Mamdani,139,139,True
79019,1,Andrew M. Cuomo,54,54,True
79019,2,Curtis A. Sliwa,4,4,True
79019,3,Eric L. Adams,1,1,False
79019,4,Irene Estrada,0,0,False
79019,5,Jim Walden,0,0,False
79019,6,Joseph Hernandez,0,0,False
79019,7,Zohran Kwame Mamdani,67,67,True
79020,1,Andrew M. Cuomo,126,126,True
79020,2,Curtis A. Sliwa,12,12,True
79020,3,Eric L. Adams,0,0,False
79020,4,Irene Estrada,0,0,False
79020,5,Jim Walden,0,0,False
79020,6,Joseph Hernandez,2,2,False
79020,7,Zohran Kwame Mamdani,194,194,True
79021,1,Andrew M. Cuomo,72,72,True
79021,2,Curtis A. Sliwa,15,15,True
79021,3,Eric L. Adams,0,0,False
79021,4,Irene Estrada,0,0,False
79021,5,Jim Walden,0,0,False
79021,6,Joseph Hernandez,0,0,False
79021,7,Zohran Kwame Mamdani,145,145,True
79022,1,Andrew M. Cuomo,148,148,True
79022,2,Curtis A. Sliwa,17,17,True
79022,3,Eric L. Adams,2,2,False
79022,4,Irene Estrada,1,1,False
79022,5,Jim Walden,0,0,False
79022,6,Joseph Hernandez,1,1,False
79022,7,Zohran Kwame Mamdani,166,166,True
79023,1,Andrew M. Cuomo,179,179,True
79023,2,Curtis A. Sliwa,16,16,True
79023,3,Eric L. Adams,5,5,False
79023,4,Irene Estrada,1,1,False
79023,5,Jim Walden,0,0,False
79023,6,Joseph Hernandez,0,0,False
79023,7,Zohran Kwame Mamdani,169,169,True
79024,1,Andrew M. Cuomo,117,117,True
79024,2,Curtis A. Sliwa,11,11,True
79024,3,Eric L. Adams,0,0,False
79024,4,Irene Estrada,1,1,False
79024,5,Jim Walden,0,0,False
79024,6,Joseph Hernandez,1,1,False
79024,7,Zohran Kwame Mamdani,140,140,True
79025,1,Andrew M. Cuomo,72,72,True
79025,2,Curtis A. Sliwa,5,5,True
79025,3,Eric L. Adams,2,2,False
79025,4,Irene Estrada,0,0,False
79025,5,Jim Walden,0,0,False
79025,6,Joseph Hernandez,0,0,False
79025,7,Zohran Kwame Mamdani,76,76,True
79026,1,Andrew M. Cuomo,65,65,True
79026,2,Curtis A. Sliwa,8,8,True
79026,3,Eric L. Adams,0,0,False
79026,4,Irene Estrada,2,2,False
79026,5,Jim Walden,0,0,False
79026,6,Joseph Hernandez,0,0,False
79026,7,Zohran Kwame Mamdani,108,108,True
79027,1,Andrew M. Cuomo,150,150,True
79027,2,Curtis A. Sliwa,23,23,True
79027,3,Eric L. Adams,2,2,False
79027,4,Irene Estrada,1,1,False
79027,5,Jim Walden,1,1,False
79027,6,Joseph Hernandez,1,1,False
79027,7,Zohran Kwame Mamdani,182,182,True
79028,1,Andrew M. Cuomo,142,142,True
79028,2,Curtis A. Sliwa,21,21,True
79028,3,Eric L. Adams,3,3,False
79028,4,Irene Estrada,0,0,False
79028,5,Jim Walden,0,0,False
79028,6,Joseph Hernandez,0,0,False
